,Rank,Robot,Weapon,R_MK2,W_MK2
1584,80,Mercury,Halo,False,False
1585,80,Mercury,Ember,False,True
1586,80,Mercury,Gust,False,True
1587,80,Mercury,,False,False
1588,80,Hellburner,Shredder,True,False
1589,80,Hellburner,Ember,True,True
1590,80,Hellburner,,True,False
1591,80,Hellburner,,True,False
1592,80,Mender,Gust,True,True
1593,80,Mender,Storm,True,False
1594,80,Mender,Gust,True,True
1595,80,Mender,,True,False
1596,80,Fury,Flux,True,True
1597,80,Fury,Flux,True,True
1598,80,Fury,Flux,True,True
1599,80,Fury,,True,False
1600,81,Hellburner,Ecu,True,True
1601,81,Hellburner,Ancile,True,True
1602,81,Hellburner,,True,False
1603,81,Hellburner,,True,False
1604,81,Spectre,Tulumbas,False,False
1605,81,Spectre,Tulumbas,False,False
1606,81,Spectre,Tulumbas,False,False
1607,81,Spectre,Tulumbas,False,False
1608,81,Mender,Gust,True,False
1609,81,Mender,Corona,True,False
1610,81,Mender,Gust,True,True
1611,81,Mender,,True,False
1612,81,Mercury,Halo,True,False
1613,81,Mercury,Ember,True,True
1614,81,Mercury,Halo,True,False
1615,81,Mercury,,True,False
1616,81,Spectre,Orkan,False,False
1617,81,Spectre,Orkan,False,False
1618,81,Spectre,Orkan,False,False
1619,81,Spectre,Orkan,False,False
1620,82,Hellburner,Sting,True,False
1621,82,Hellburner,Ember,True,False
1622,82,Hellburner,,True,False
1623,82,Hellburner,,True,False
1624,82,Nemesis,Taran,False,True
1625,82,Nemesis,Taran,False,True
1626,82,Nemesis,,False,False
1627,82,Nemesis,,False,False
1628,82,Ares,Pulsar,True,False
1629,82,Ares,Halo,True,False
1630,82,Ares,Halo,True,False
1631,82,Ares,Pulsar,True,False
1632,82,Ares,Orkan,True,True
1633,82,Ares,Halo,True,False
1634,82,Ares,Halo,True,False
1635,82,Ares,Orkan,True,True
1636,82,Mender,Gust,True,True
1637,82,Mender,Corona,True,True
1638,82,Mender,Gust,True,True
1639,82,Mender,,True,False
1640,83,Hellburner,Ecu,True,True
1641,83,Hellburner,Ember,True,True
1642,83,Hellburner,,True,False
1643,83,Hellburner,,True,False
1644,83,Mender,Gust,True,True
1645,83,Mender,Storm,True,True
1646,83,Mender,Gust,True,True
1647,83,Mender,,True,False
1648,83,Mercury,Gust,True,True
1649,83,Mercury,Avenger,True,True
1650,83,Mercury,Gust,True,False
1651,83,Mercury,,True,False
1652,83,Ares,Taran,True,True
1653,83,Ares,Halo,True,True
1654,83,Ares,Halo,True,False
1655,83,Ares,Taran,True,True
1656,83,Spectre,Tulumbas,True,True
1657,83,Spectre,Tulumbas,True,True
1658,83,Spectre,Tulumbas,True,True
1659,83,Spectre,Tulumbas,True,True
1660,84,Ares,Scourge,False,False
1661,84,Ares,Punisher,False,False
1662,84,Ares,Punisher,False,False
1663,84,Ares,Scourge,False,False
1664,84,Spectre,Taran,False,True
1665,84,Spectre,Taran,False,True
1666,84,Spectre,Taran,False,True
1667,84,Spectre,Taran,False,True
1668,84,Hellburner,Ecu,False,False
1669,84,Hellburner,Ember,False,True
1670,84,Hellburner,,False,False
1671,84,Hellburner,,False,False
1672,84,Spectre,Shocktrain,False,True
1673,84,Spectre,Shocktrain,False,True
1674,84,Spectre,Shocktrain,False,True
1675,84,Spectre,Shocktrain,False,True
1676,84,Mercury,Halo,False,False
1677,84,Mercury,Avenger,False,False
1678,84,Mercury,Gust,False,True
1679,84,Mercury,,False,False
1680,85,Hellburner,Ecu,False,False
1681,85,Hellburner,Ember,False,True
1682,85,Hellburner,,False,False
1683,85,Hellburner,,False,False
1684,85,Mender,Gust,False,True
1685,85,Mender,Corona,False,False
1686,85,Mender,Gust,False,True
1687,85,Mender,,False,False
1688,85,Blitz,Halo,False,False
1689,85,Blitz,Halo,False,False
1690,85,Blitz,Halo,False,False
1691,85,Blitz,Halo,False,False
1692,85,Mercury,Gust,False,True
1693,85,Mercury,Avenger,False,True
1694,85,Mercury,Halo,False,False
1695,85,Mercury,,False,False
1696,85,Ares,Taran,False,True
1697,85,Ares,Halo,False,False
1698,85,Ares,Halo,False,False
1699,85,Ares,Taran,False,True
1700,86,Mender,Gust,True,True
1701,86,Mender,Storm,True,True
1702,86,Mender,Halo,True,False
1703,86,Mender,,True,False
1704,86,Hellburner,Ecu,True,False
1705,86,Hellburner,Ember,True,True
1706,86,Hellburner,,True,False
1707,86,Hellburner,,True,False
1708,86,Falcon,Trident,True,True
1709,86,Falcon,Avenger,True,True
1710,86,Falcon,Trident,True,True
1711,86,Falcon,,True,False
1712,86,Mercury,Gust,True,True
1713,86,Mercury,Avenger,True,True
1714,86,Mercury,Halo,True,True
1715,86,Mercury,,True,False
1716,86,Spectre,Orkan,True,True
1717,86,Spectre,Orkan,True,True
1718,86,Spectre,Orkan,True,True
1719,86,Spectre,Orkan,True,True
1720,87,Hellburner,Gust,True,True
1721,87,Hellburner,Ember,True,True
1722,87,Hellburner,,True,False
1723,87,Hellburner,,True,False
1724,87,Pursuer,Gust,True,True
1725,87,Pursuer,Halo,True,True
1726,87,Pursuer,Gust,True,True
1727,87,Pursuer,,True,False
1728,87,Mercury,Halo,True,True
1729,87,Mercury,Viper,True,True
1730,87,Mercury,Gust,True,True
1731,87,Mercury,,True,False
1732,87,Spectre,Tulumbas,True,True
1733,87,Spectre,Tulumbas,True,True
1734,87,Spectre,Tulumbas,True,True
1735,87,Spectre,Tulumbas,True,True
1736,87,Ares,Scourge,True,True
1737,87,Ares,Halo,True,True
1738,87,Ares,Halo,True,True
1739,87,Ares,Scourge,True,True
1740,88,Hellburner,Shredder,True,True
1741,88,Hellburner,Ember,True,True
1742,88,Hellburner,,True,False
1743,88,Hellburner,,True,False
1744,88,Inquisitor,Orkan,False,True
1745,88,Inquisitor,Orkan,False,True
1746,88,Inquisitor,Exodus,False,True
1747,88,Inquisitor,,False,False
1748,88,Spectre,Tulumbas,True,True
1749,88,Spectre,Tulumbas,True,True
1750,88,Spectre,Tulumbas,True,True
1751,88,Spectre,Tulumbas,True,True
1752,88,Ares,Taran,True,True
1753,88,Ares,Halo,True,True
1754,88,Ares,Halo,True,True
1755,88,Ares,Taran,True,True
1756,88,Mercury,Halo,False,False
1757,88,Mercury,Avenger,False,True
1758,88,Mercury,Halo,False,False
1759,88,Mercury,,False,False
1760,89,Mender,Gust,False,True
1761,89,Mender,Storm,False,True
1762,89,Mender,Gust,False,True
1763,89,Mender,,False,False
1764,89,Ares,Corona,False,False
1765,89,Ares,Halo,False,False
1766,89,Ares,Halo,False,False
1767,89,Ares,Corona,False,False
1768,89,Spectre,Tulumbas,True,True
1769,89,Spectre,Tulumbas,True,True
1770,89,Spectre,Tulumbas,True,True
1771,89,Spectre,Tulumbas,True,True
1772,89,Hellburner,Ecu,False,False
1773,89,Hellburner,Ember,False,True
1774,89,Hellburner,,False,False
1775,89,Hellburner,,False,False
1776,89,Mercury,Halo,False,False
1777,89,Mercury,Avenger,False,True
1778,89,Mercury,Halo,False,False
1779,89,Mercury,,False,False
1780,90,Inquisitor,Taran,True,True
1781,90,Inquisitor,Taran,True,True
1782,90,Inquisitor,Ember,True,True
1783,90,Inquisitor,,True,False
1784,90,Ares,Taran,True,True
1785,90,Ares,Halo,True,False
1786,90,Ares,Halo,True,True
1787,90,Ares,Taran,True,True
1788,90,Hellburner,Pin,True,True
1789,90,Hellburner,Ember,True,True
1790,90,Hellburner,,True,False
1791,90,Hellburner,,True,False
1792,90,Spectre,Tulumbas,True,True
1793,90,Spectre,Tulumbas,True,True
1794,90,Spectre,Tulumbas,True,True
1795,90,Spectre,Tulumbas,True,True
1796,90,Mender,Gust,True,True
1797,90,Mender,Taran,True,True
1798,90,Mender,Gust,True,True
1799,90,Mender,,True,False
1800,91,Ares,Taran,True,True
1801,91,Ares,Halo,True,False
1802,91,Ares,Halo,True,False
1803,91,Ares,Taran,True,True
1804,91,Spectre,Tulumbas,True,True
1805,91,Spectre,Tulumbas,True,True
1806,91,Spectre,Tulumbas,True,True
1807,91,Spectre,Tulumbas,True,True
1808,91,Hellburner,Ecu,True,False
1809,91,Hellburner,Ember,True,True
1810,91,Hellburner,,True,False
1811,91,Hellburner,,True,False
1812,91,Mercury,Halo,True,False
1813,91,Mercury,Ember,True,True
1814,91,Mercury,Halo,True,False
1815,91,Mercury,,True,False
1816,91,Mender,Magnum,True,False
1817,91,Mender,Taran,True,True
1818,91,Mender,Magnum,True,False
1819,91,Mender,,True,False
1820,92,Bulwark,Dragoon,False,False
1821,92,Bulwark,Dragoon,False,False
1822,92,Bulwark,,False,False
1823,92,Bulwark,,False,False
1824,92,Nemesis,Scourge,False,True
1825,92,Nemesis,Scourge,False,True
1826,92,Nemesis,,False,False
1827,92,Nemesis,,False,False
1828,92,Spectre,Tulumbas,False,True
1829,92,Spectre,Tulumbas,False,True
1830,92,Spectre,Tulumbas,False,True
1831,92,Spectre,Tulumbas,False,True
1832,92,Fury,Trident,False,True
1833,92,Fury,Trident,False,True
1834,92,Fury,Trident,False,True
1835,92,Fury,,False,False
1836,92,Bulwark,Avenger,False,True
1837,92,Bulwark,Avenger,False,True
1838,92,Bulwark,,False,False
1839,92,Bulwark,,False,False
1840,93,Ares,Corona,True,False
1841,93,Ares,Halo,True,False
1842,93,Ares,Halo,True,False
1843,93,Ares,Corona,True,False
1844,93,Mender,Gust,False,True
1845,93,Mender,Storm,False,True
1846,93,Mender,Gust,False,True
1847,93,Mender,,False,False
1848,93,Bulwark,Dragoon,False,True
1849,93,Bulwark,Dragoon,False,True
1850,93,Bulwark,,False,False
1851,93,Bulwark,,False,False
1852,93,Hellburner,Ecu,False,False
1853,93,Hellburner,Ember,False,True
1854,93,Hellburner,,False,False
1855,93,Hellburner,,False,False
1856,93,Mercury,Punisher,False,True
1857,93,Mercury,Avenger,False,True
1858,93,Mercury,Punisher,False,True
1859,93,Mercury,,False,False
1860,94,Spectre,Orkan,True,True
1861,94,Spectre,Orkan,True,True
1862,94,Spectre,Orkan,True,True
1863,94,Spectre,Orkan,True,True
1864,94,Spectre,Orkan,True,True
1865,94,Spectre,Orkan,True,True
1866,94,Spectre,Orkan,True,True
1867,94,Spectre,Orkan,True,True
1868,94,Spectre,Orkan,True,True
1869,94,Spectre,Orkan,True,True
1870,94,Spectre,Orkan,True,True
1871,94,Spectre,Orkan,True,True
1872,94,Pursuer,Gust,True,True
1873,94,Pursuer,Gust,True,True
1874,94,Pursuer,Gust,True,True
1875,94,Pursuer,,True,False
1876,94,Spectre,Orkan,True,True
1877,94,Spectre,Orkan,True,True
1878,94,Spectre,Orkan,True,True
1879,94,Spectre,Orkan,True,True
1880,95,Mercury,Gust,False,False
1881,95,Mercury,Ember,False,True
1882,95,Mercury,Halo,False,False
1883,95,Mercury,,False,False
1884,95,Spectre,Tulumbas,False,True
1885,95,Spectre,Tulumbas,False,True
1886,95,Spectre,Tulumbas,False,True
1887,95,Spectre,Tulumbas,False,True
1888,95,Bulwark,Dragoon,False,False
1889,95,Bulwark,Dragoon,False,False
1890,95,Bulwark,,False,False
1891,95,Bulwark,,False,False
1892,95,Ares,Taran,False,True
1893,95,Ares,Halo,False,False
1894,95,Ares,Halo,False,False
1895,95,Ares,Taran,False,True
1896,95,Hellburner,Ecu,False,False
1897,95,Hellburner,Ancile,False,True
1898,95,Hellburner,,False,False
1899,95,Hellburner,,False,False
1900,96,Spectre,Orkan,True,True
1901,96,Spectre,Orkan,True,True
1902,96,Spectre,Orkan,True,True
1903,96,Spectre,Orkan,True,True
1904,96,Mercury,Halo,False,False
1905,96,Mercury,Avenger,False,False
1906,96,Mercury,Halo,False,False
1907,96,Mercury,,False,False
1908,96,Ares,Taran,False,True
1909,96,Ares,Shredder,False,False
1910,96,Ares,Shredder,False,False
1911,96,Ares,Taran,False,True
1912,96,Mender,Gust,True,False
1913,96,Mender,Taran,True,True
1914,96,Mender,Gust,True,False
1915,96,Mender,,True,False
1916,96,Bulwark,Dragoon,False,True
1917,96,Bulwark,Dragoon,False,True
1918,96,Bulwark,,False,False
1919,96,Bulwark,,False,False
1920,97,Hellburner,Ecu,True,False
1921,97,Hellburner,Ancile,True,True
1922,97,Hellburner,,True,False
1923,97,Hellburner,,True,False
1924,97,Spectre,Orkan,False,True
1925,97,Spectre,Orkan,False,True
1926,97,Spectre,Orkan,False,True
1927,97,Spectre,Orkan,False,True
1928,97,Mercury,Halo,True,False
1929,97,Mercury,Ember,True,True
1930,97,Mercury,Halo,True,False
1931,97,Mercury,,True,False
1932,97,Pursuer,Gust,True,True
1933,97,Pursuer,Gust,True,True
1934,97,Pursuer,Gust,True,True
1935,97,Pursuer,,True,False
1936,97,Mender,Magnum,True,True
1937,97,Mender,Taran,True,True
1938,97,Mender,Magnum,True,True
1939,97,Mender,,True,False
